,category,over_represented_pvalue,under_represented_pvalue,numDEInCat,numInCat,term,ontology,foreground_genes
1029,GO:0007409,0.000543165259055982,0.99992362933802,12,17,axonogenesis,BP,WNT7A;WNT3;SPTBN5;SPTB;FGF8;ARTN;HRAS;GDNF;PIK3CA;BMP7;SPTBN4;NOTCH1
2541,GO:0032990,0.000920879690221286,0.999835596966493,13,20,cell part morphogenesis,BP,WNT7A;WNT3;WNT7B;SPTBN5;SPTB;FGF8;ARTN;HRAS;GDNF;PIK3CA;BMP7;SPTBN4;NOTCH1
3925,GO:0048812,0.000920879690221286,0.999835596966493,13,20,neuron projection morphogenesis,BP,WNT7A;WNT3;WNT7B;SPTBN5;SPTB;FGF8;ARTN;HRAS;GDNF;PIK3CA;BMP7;SPTBN4;NOTCH1
3942,GO:0048858,0.000920879690221286,0.999835596966493,13,20,cell projection morphogenesis,BP,WNT7A;WNT3;WNT7B;SPTBN5;SPTB;FGF8;ARTN;HRAS;GDNF;PIK3CA;BMP7;SPTBN4;NOTCH1
2766,GO:0035556,0.00194495364483027,0.999263663547745,34,78,intracellular signal transduction,BP,TLE1;WNT7A;PIK3CG;ACTN3;RABIF;BMP6;WNT7B;PMAIP1;AXIN1;MAPK12;SPTBN5;RAB40B;RRAS2;SPTB;FZD7;FGF8;ARTN;AMOT;WNK4;DUSP5;INHBB;CCL20;PKN3;FGF17;HRAS;BMP4;GDNF;RAB38;PIK3CA;BMP7;SPTBN4;NOTCH1;RND3;GUCY1B3
4970,GO:0071396,0.0021540786337647,0.999582771930826,12,19,cellular response to lipid,BP,GJB2;BMP6;WNT3;HEY1;WNT7B;WNT2;FZD7;VDR;WNT5B;CCL20;BMP4;BMP7
3883,GO:0048667,0.00226118548677362,0.999558899505926,12,19,cell morphogenesis involved in neuron differentiation,BP,WNT7A;WNT3;SPTBN5;SPTB;FGF8;ARTN;HRAS;GDNF;PIK3CA;BMP7;SPTBN4;NOTCH1
2723,GO:0035116,0.00321558970390123,1,5,5,embryonic hindlimb morphogenesis,BP,WNT7A;WNT3;FGF8;BMP4;NOTCH1
2725,GO:0035137,0.00321558970390123,1,5,5,hindlimb morphogenesis,BP,WNT7A;WNT3;FGF8;BMP4;NOTCH1
1030,GO:0007411,0.00346628688952741,0.999410913501062,10,15,axon guidance,BP,WNT3;SPTBN5;SPTB;FGF8;ARTN;HRAS;GDNF;PIK3CA;BMP7;SPTBN4
5422,GO:0097485,0.00346628688952741,0.999410913501062,10,15,neuron projection guidance,BP,WNT3;SPTBN5;SPTB;FGF8;ARTN;HRAS;GDNF;PIK3CA;BMP7;SPTBN4
1891,GO:0021953,0.00396521908715266,0.999780072221441,6,7,central nervous system neuron differentiation,BP,WNT7A;WNT3;AXIN1;WNT2;FGF8;SPTBN4
2617,GO:0033993,0.00413399338409163,0.998881744854517,15,27,response to lipid,BP,WNT7A;GJB2;BMP6;WNT3;HEY1;GJB6;WNT7B;WNT2;FZD7;VDR;WNT5B;CCL20;BMP4;BMP7;NOTCH1
4753,GO:0061564,0.00421182193333255,0.999060189743213,12,20,axon development,BP,WNT7A;WNT3;SPTBN5;SPTB;FGF8;ARTN;HRAS;GDNF;PIK3CA;BMP7;SPTBN4;NOTCH1
23,GO:0000165,0.00436896848055258,0.998552671059423,20,40,MAPK cascade,BP,WNT7A;PIK3CG;BMP6;WNT7B;AXIN1;MAPK12;SPTBN5;SPTB;FZD7;FGF8;ARTN;DUSP5;INHBB;CCL20;FGF17;HRAS;BMP4;GDNF;BMP7;SPTBN4
4536,GO:0060561,0.006037437002634,1,4,4,apoptotic process involved in morphogenesis,BP,JAG2;VDR;BMP7;NOTCH1
5761,GO:1902742,0.006037437002634,1,4,4,apoptotic process involved in development,BP,JAG2;VDR;BMP7;NOTCH1
3840,GO:0048545,0.00811620657427185,0.998677815341869,8,12,response to steroid hormone,BP,GJB2;BMP6;HEY1;WNT7B;VDR;BMP4;BMP7;NOTCH1
52,GO:0000904,0.00910189706589194,0.997437105364668,13,24,cell morphogenesis involved in differentiation,BP,WNT7A;WNT3;SPTBN5;SPTB;FZD7;FGF8;ARTN;HRAS;GDNF;PIK3CA;BMP7;SPTBN4;NOTCH1
101,GO:0001570,0.00966095455807951,0.999404538828665,5,6,vasculogenesis,BP,WNT7A;HEY1;WNT7B;AMOT;NOTCH1
2426,GO:0032526,0.0104180019682614,0.998521875528457,7,10,response to retinoic acid,BP,GJB2;BMP6;WNT3;WNT7B;WNT2;FZD7;WNT5B
4965,GO:0071383,0.0110374574411155,0.999293083969033,5,6,cellular response to steroid hormone stimulus,BP,GJB2;HEY1;VDR;BMP4;BMP7
2040,GO:0030326,0.011943324508064,0.998680228609361,6,8,embryonic limb morphogenesis,BP,WNT7A;WNT3;FGF8;BMP4;BMP7;NOTCH1
2721,GO:0035113,0.011943324508064,0.998680228609361,6,8,embryonic appendage morphogenesis,BP,WNT7A;WNT3;FGF8;BMP4;BMP7;NOTCH1
1938,GO:0023014,0.0122251157772301,0.995317241028628,20,43,signal transduction by protein phosphorylation,BP,WNT7A;PIK3CG;BMP6;WNT7B;AXIN1;MAPK12;SPTBN5;SPTB;FZD7;FGF8;ARTN;DUSP5;INHBB;CCL20;FGF17;HRAS;BMP4;GDNF;BMP7;SPTBN4
2187,GO:0031175,0.015498240066209,0.994891013510909,14,28,neuron projection development,BP,WNT7A;WNT3;WNT7B;SPTBN5;CDH1;SPTB;FGF8;ARTN;HRAS;GDNF;PIK3CA;BMP7;SPTBN4;NOTCH1
958,GO:0007154,0.0166851117524413,0.992241865362658,51,142,cell communication,BP,RHPN1;TLE1;WNT7A;GJB2;PIK3CG;SYT5;ACTN3;CLDN18;RABIF;BMP6;GJA3;WNT3;HEY1;GJB6;WNT7B;JAG2;PMAIP1;KCNG2;AXIN1;MAPK12;WNT2;SPTBN5;RAB40B;RRAS2;SPTB;FZD7;FGF8;VDR;ARTN;AMOT;WNT5B;WNK4;DUSP5;INHBB;CCL20;PKN3;PKP1;TSPAN15;FGF17;HRAS;BMP4;GDNF;RAB38;PIK3CA;BMP7;FSTL3;SPTBN4;TSPAN13;NOTCH1;RND3;GUCY1B3
